"Estimated Resident Population by Age and Sex (1991+) (Qrtly-Mar/Jun/Sep/Dec)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012Q4",31520,31550,32710,32820,32930,32590,30410,29770,29780,29520,29050,29930,31640,31130,30970,31390,32080,32430,31490,32410,32570,32630,32300,30660,29490,28300,27130,26780,26190,26440,26530,25970,25890,25570,25110,24980,25940,26260,27450,28200,29760,30520,30090,30260,30160,29510,29760,29890,30550,31360,31420,30910,30290,28980,28460,27390,27590,25940,25450,24350,24180,23840,23340,23310,23180,23220,21470,18850,17470,15930,16000,16170,15370,13560,12420,11530,10760,9810,9530,8510,8290,7930,7410,6530,5890,5240,4450,3750,3090,2510,1930,1520,1220,750,560,161520,152070,152710,159810,157650,134850,129070,132830,150780,151080,150070,130720,117850,96950,73520,50140,36060,19030,466300,497700,562200,626100,714200,1016100,1296800,700500,1414700,1697500,1666100,1601600,1537700,5970,400700,282800,112400,62200,26200,7130,1160,36.4,2163800,30200,29920,31010,30870,31050,30880,29390,28360,28170,28120,27780,28920,29800,29510,29170,29910,30180,30630,30640,31260,31320,31970,31880,30500,29500,28650,28090,28140,28260,28410,28730,28040,28240,28180,27880,27780,28160,28850,30370,31590,32930,33990,33660,33280,33160,32350,31890,31950,32830,33660,33700,33060,32440,30820,29800,29100,28630,27530,26720,25840,25510,24410,24830,23890,24030,24200,22200,20050,18270,16810,17020,17280,16450,14890,13780,13130,12260,11090,10830,10430,9950,9790,9450,8650,8070,7250,6760,6080,5400,4530,3940,3310,2850,1810,1480,153040,144920,145180,152620,155160,141550,141060,146750,167020,162670,159820,137830,122670,101530,79410,57750,45910,30030,443100,473000,533900,595800,737100,1066800,1364500,750000,1487100,1818900,1789000,1728200,1666300,13390,454400,331700,150800,93000,47100,17110,3710,38.4,2262000,61720,61470,63710,63690,63970,63470,59800,58130,57950,57640,56830,58850,61440,60630,60130,61300,62260,63060,62140,63670,63890,64600,64180,61150,58990,56950,55220,54920,54460,54850,55260,54010,54120,53750,52990,52760,54100,55110,57820,59790,62680,64500,63750,63540,63320,61860,61650,61840,63380,65010,65130,63970,62730,59790,58260,56500,56220,53470,52170,50200,49690,48240,48170,47200,47210,47420,43680,38900,35740,32730,33020,33450,31820,28450,26200,24670,23020,20900,20360,18940,18230,17720,16860,15190,13970,12490,11200,9830,8490,7050,5870,4820,4070,2560,2040,314560,296990,297880,312430,312800,276400,270130,279580,317800,313750,309890,268550,240520,198480,152940,107890,81970,49060,909400,970700,1096100,1221900,1451300,2082900,2661300,1450500,2901800,3516400,3455100,3329800,3204000,19360,855100,614600,263200,155300,73300,24230,4870,37.5,4425900
"2013Q1",31260,31410,32550,32730,33030,32700,31010,29620,29890,29510,29300,29400,31280,31650,30920,31630,31630,32420,31960,32450,32460,32790,32710,30900,29790,28520,27380,26740,26230,26340,26820,25920,25980,25710,25100,25010,25910,25850,27220,28160,29320,30450,30350,30190,30300,29710,29520,29920,30200,31110,31400,31220,30390,29250,28530,27680,27320,26330,25500,24710,24200,23820,23390,23340,23070,23110,22460,19160,17630,16610,15360,16370,15690,13790,12460,11740,10760,9930,9530,8650,8190,7920,7470,6580,5910,5270,4560,3750,3170,2530,1960,1570,1220,810,560,160980,152740,152560,160100,158640,135210,129530,132150,150610,150470,150790,131530,117810,98970,73680,50600,36070,19290,466300,497900,562000,626400,715600,1016700,1299000,701200,1416800,1702700,1671100,1607000,1542600,6120,403700,285900,113300,62700,26600,7300,1180,36.4,2169000,29870,29920,30810,31190,30590,31250,29650,28490,28110,28410,27770,28500,29740,29860,28930,30130,30010,30700,30660,31000,31510,31770,32150,30710,29590,29160,28120,28110,28360,28240,28800,28260,28180,28300,27970,27760,28150,28470,30160,31260,32800,33630,33940,33270,33250,32410,32100,31920,32290,33280,34060,33260,32470,31080,30180,29230,28700,27780,26910,26060,25660,24660,24560,24140,23880,24070,23400,20140,18520,17410,16400,17500,16790,14970,14100,13140,12330,11350,10770,10390,10020,9600,9530,8790,8060,7270,6800,6100,5490,4580,3940,3380,2790,2000,1460,152380,145900,144800,152500,155720,141990,141510,145790,166890,162000,161050,138680,122900,103540,79760,57980,46000,30240,443100,473200,533900,595600,737500,1066400,1366100,751500,1489000,1823900,1793800,1733100,1671400,13580,457800,334900,151600,93600,47600,17350,3770,38.5,2267000,61140,61330,63350,63920,63620,63950,60660,58110,58000,57920,57070,57900,61020,61510,59850,61760,61650,63120,62620,63460,63960,64560,64860,61600,59370,57680,55500,54850,54580,54580,55620,54180,54160,54020,53070,52770,54060,54320,57380,59420,62120,64080,64290,63460,63550,62120,61620,61850,62490,64390,65450,64480,62870,60330,58710,56910,56010,54110,52410,50770,49860,48470,47950,47480,46950,47180,45860,39300,36140,34020,31760,33870,32480,28770,26560,24880,23080,21280,20300,19030,18220,17520,17000,15370,13970,12540,11360,9850,8660,7110,5900,4950,4010,2810,2020,313360,298640,297360,312600,314360,277190,271040,277940,317500,312470,311830,270210,240710,202500,153440,108570,82070,49530,909400,971100,1095900,1222000,1453100,2083100,2665100,1452700,2905900,3526600,3464900,3340100,3214000,19700,861500,620800,264800,156300,74200,24650,4950,37.5,4436000
"2013Q2",30890,31410,31970,32960,32930,32730,31520,29960,29550,29810,29330,29240,30870,31780,30980,31620,31650,32430,32160,32290,32810,32490,32760,31220,29910,28550,27500,26710,26240,26330,26530,26060,26030,25570,25320,24970,25740,25830,26840,28120,29000,30270,30650,29990,30260,29930,29520,29680,30000,30960,31200,31370,30570,29500,29030,27530,27380,26620,25610,25030,24120,23850,23520,23270,23140,23070,23050,19250,18010,17190,14990,16410,15750,14360,12520,11820,10910,10020,9480,8780,8100,7900,7540,6570,6000,5280,4610,3760,3210,2470,2060,1590,1180,910,560,160150,153570,152180,160150,159180,135330,129510,131500,150170,150100,151680,132170,117900,100570,74040,51010,36100,19340,465900,497500,561600,626100,715700,1015900,1299800,702000,1417700,1706200,1674600,1610500,1546100,6300,406500,288600,114000,62900,26800,7500,1200,36.4,2172200,29370,29950,30580,31320,30550,31090,30050,28790,28140,28430,27900,28280,29480,29930,29000,29930,30350,30440,30770,30840,31590,31430,32070,31030,29620,29240,28240,28080,28290,28300,28630,28510,28010,28140,28290,27630,28060,28300,29790,31070,32360,33550,34240,33070,33180,32650,32390,31790,31970,33100,33790,33500,32770,31240,30700,29230,28790,27970,27100,26490,25490,24970,24380,24470,23800,24050,23940,20190,19110,17900,15930,17570,16960,15490,14060,13220,12470,11540,10730,10380,10090,9520,9530,8820,8060,7380,6750,6040,5610,4660,3930,3410,2740,2150,1400,151770,146490,144580,152330,155740,142160,141580,144860,166410,161890,161990,139590,123110,105190,80000,58330,46030,30440,442900,472800,533600,595200,736700,1065000,1366600,753000,1489700,1827100,1797200,1736400,1674800,13630,460500,337400,152200,93900,47900,17440,3810,38.5,2269900,60270,61360,62540,64280,63480,63820,61570,58750,57690,58240,57220,57510,60350,61710,59980,61560,62000,62870,62920,63130,64400,63910,64820,62250,59530,57790,55740,54790,54540,54630,55160,54570,54050,53710,53610,52600,53800,54130,56640,59190,61370,63820,64890,63060,63440,62580,61920,61470,61970,64060,64990,64870,63340,60740,59720,56760,56170,54590,52710,51520,49600,48810,47900,47750,46940,47130,46990,39440,37120,35090,30930,33980,32710,29850,26580,25040,23380,21550,20210,19160,18190,17420,17060,15400,14060,12670,11370,9800,8820,7120,5990,5000,3920,3060,1970,311930,300070,296770,312480,314920,277490,271090,276360,316570,311990,313670,271760,241010,205760,154040,109340,82120,49780,908800,970300,1095200,1221200,1452300,2080900,2666300,1455000,2907300,3533300,3471800,3346900,3220900,19940,867000,626000,266200,156800,74700,24940,5010,37.6,4442100
"2013Q3",30480,31320,31960,32890,32860,32750,32140,30200,29540,29940,29420,29210,30380,31850,30980,31560,31740,32270,32560,32170,32890,32910,32690,31850,30420,29270,28000,26870,26820,26350,26630,26390,26260,25820,25740,25130,25380,26050,26690,27980,28550,30150,30870,30040,30370,30080,29640,29680,29870,30810,31310,31310,30760,29850,29010,27890,27450,26960,25670,25300,24150,24080,23650,23140,23290,22980,23230,19930,18360,17180,15320,16180,15810,14710,12840,11950,10900,10210,9450,8950,8040,7780,7580,6670,5990,5310,4640,3860,3150,2560,2060,1580,1220,980,560,159510,154570,151830,160300,160760,137320,130840,131240,149970,150080,152250,133270,118310,101670,74850,51450,36060,19520,465900,497500,561500,626200,720500,1020500,1306000,703900,1424300,1715500,1683900,1619900,1555200,6400,409500,291200,114600,63200,27100,7590,1200,36.4,2181400,28930,29960,30250,31280,30730,31160,30490,28960,28240,28370,27990,28080,29220,29870,29190,29910,30230,30420,30900,30700,31570,31420,32120,31510,29960,29550,28720,28320,28440,28490,28780,28600,28310,28290,28250,27760,28090,28140,29670,30590,32100,33210,34270,33410,33280,32840,32390,31830,31910,32660,33920,33390,33120,31630,30760,29440,28920,28310,27380,26510,25720,25100,24530,24500,23830,23910,24170,20860,19580,17900,16210,17200,17040,15850,14340,13460,12610,11770,10590,10370,10160,9500,9480,8890,8140,7330,6790,6090,5450,4810,3870,3430,2760,2310,1330,151150,147220,144340,152160,156580,143520,142240,144250,166270,161640,162820,140560,123680,106410,80640,58800,46160,30480,442700,472600,533300,594900,738700,1066700,1370000,755000,1493700,1833800,1803900,1743200,1681600,13690,463700,340000,153000,94200,48000,17550,3850,38.6,2276500,59420,61280,62210,64170,63590,63920,62620,59160,57790,58310,57410,57280,59590,61720,60170,61470,61960,62690,63460,62870,64450,64330,64810,63360,60380,58820,56720,55200,55260,54840,55410,54990,54570,54110,53990,52890,53480,54200,56360,58570,60650,63360,65140,63450,63650,62920,62040,61510,61790,63470,65230,64700,63870,61480,59780,57330,56370,55270,53050,51820,49860,49180,48180,47650,47130,46880,47400,40790,37930,35080,31530,33370,32850,30560,27180,25410,23500,21980,20030,19320,18200,17280,17050,15560,14120,12640,11440,9950,8610,7370,5930,5010,3980,3290,1880,310660,301790,296170,312460,317340,280840,273080,275490,316240,311730,315070,273840,241990,208090,155490,110250,82230,50010,908600,970100,1094700,1221100,1459200,2087200,2676100,1458900,2918100,3549300,3487800,3363200,3236800,20090,873200,631200,267600,157400,75100,25140,5050,37.6,4457900
"2013Q4",30000,31710,31640,32810,32880,32940,32560,30430,29760,29830,29590,29140,30020,31750,31190,31160,31690,32310,32620,32100,33060,32940,32830,32550,30870,29740,28560,27510,27120,26670,26900,27050,26390,26170,25860,25360,25280,26170,26520,27780,28510,30040,30780,30420,30460,30320,29640,29830,29930,30560,31380,31470,30860,30220,28890,28420,27340,27470,25870,25350,24310,24140,23790,23240,23240,23050,23060,21290,18630,17260,15700,15720,15840,14990,13240,12060,11130,10370,9400,9070,8070,7800,7420,6880,6000,5330,4700,3930,3250,2620,2100,1580,1250,990,600,159040,155520,151690,159880,162250,139600,132360,131100,150210,150280,152820,134450,118720,103290,75490,52040,36160,19830,466200,497400,561400,626100,725200,1025700,1313000,706500,1431700,1726200,1695100,1631100,1566400,6530,413300,294600,115800,63700,27600,7750,1220,36.4,2192500,28600,30350,29990,31030,30890,31050,30860,29400,28380,28170,28180,27890,29040,29810,29540,29330,30250,30430,30640,30760,31450,31470,31840,31830,30700,29970,29160,28690,28670,28880,28830,29110,28320,28530,28380,28100,27990,28350,28980,30500,31730,33100,34020,33770,33290,33160,32330,31840,31870,32810,33590,33640,33030,32290,30750,29780,29030,28590,27530,26670,25840,25490,24340,24780,23830,23930,24090,22040,19890,18110,16610,16780,17040,16220,14650,13520,12830,11930,10760,10470,10030,9560,9350,8990,8180,7530,6660,6220,5480,4780,3960,3370,2830,2330,1460,150860,147860,144470,151410,157300,145360,143180,143930,165910,162000,163300,141600,124280,108070,81290,59510,46100,30670,443200,472500,533200,594600,741200,1069100,1374000,757100,1498300,1841700,1812400,1751700,1690300,13950,467700,343400,154100,94600,48500,17790,3840,38.6,2284900,58600,62070,61630,63840,63770,63990,63420,59820,58140,58000,57770,57030,59060,61560,60730,60490,61940,62740,63260,62860,64520,64410,64670,64380,61580,59710,57730,56190,55790,55550,55730,56160,54710,54700,54240,53460,53270,54520,55500,58280,60240,63140,64800,64180,63750,63480,61960,61670,61790,63380,64970,65100,63890,62510,59650,58190,56370,56060,53400,52030,50150,49630,48120,48020,47070,46990,47140,43330,38520,35370,32320,32500,32870,31210,27890,25580,23960,22300,20170,19540,18090,17360,16770,15870,14170,12860,11360,10150,8730,7400,6060,4950,4080,3320,2060,309910,303380,296160,311290,319550,284970,275540,275030,316120,312280,316120,276050,243000,211360,156780,111550,82260,50500,909400,969900,1094600,1220700,1466400,2094800,2686900,1463600,2929900,3567900,3507400,3382800,3256600,20470,881000,638000,269800,158300,76000,25540,5060,37.6,4477400
"2014Q1",29740,31510,31560,32720,32890,33120,32770,31110,29750,29940,29670,29470,29640,31450,31730,31140,31970,31970,32750,32890,33260,33120,33470,33310,31540,30420,29200,28010,27390,26940,27070,27580,26570,26510,26270,25560,25490,26260,26240,27630,28540,29760,30820,30750,30500,30620,29920,29680,30100,30270,31260,31490,31220,30370,29230,28550,27680,27240,26280,25430,24670,24210,23770,23300,23250,22970,22930,22260,18940,17370,16370,15110,16040,15300,13440,12120,11360,10400,9510,9070,8210,7740,7410,6940,5990,5360,4730,4050,3280,2690,2150,1610,1300,1000,660,158410,156690,151970,160730,164700,141950,134000,131180,150380,150600,153560,135180,119200,104460,76270,52460,36300,20110,467100,498200,562200,627800,732600,1033500,1322300,708900,1441500,1739100,1707900,1644000,1578300,6720,416800,297600,116800,64400,28100,7970,1250,36.4,2206100,28400,30040,30050,30920,31300,30660,31270,29710,28600,28200,28520,27880,28670,29870,29980,29170,30460,30350,30840,31010,31280,31800,31780,32470,31170,30270,30090,28820,28830,29190,28900,29320,28680,28620,28650,28300,28000,28430,28630,30420,31500,32940,33780,34050,33390,33290,32430,32100,31870,32320,33250,34030,33230,32390,31040,30150,29210,28640,27730,26870,26060,25620,24630,24500,24080,23760,23920,23220,19970,18360,17210,16180,17230,16550,14730,13870,12830,11990,10990,10430,10000,9620,9170,9050,8280,7540,6700,6240,5500,4890,4010,3400,2860,2300,1610,150710,148440,144910,151830,158500,147200,144180,143790,165650,162020,163940,142600,124880,109240,81890,60110,46110,30870,444100,473200,534100,595900,745500,1073200,1379700,759100,1504600,1850900,1821700,1760900,1699000,14180,471200,346300,155100,95000,48900,18060,3880,38.6,2295000,58140,61540,61610,63640,64190,63780,64040,60830,58340,58140,58190,57350,58310,61320,61710,60310,62430,62330,63600,63900,64540,64920,65250,65770,62710,60680,59290,56830,56220,56130,55970,56900,55260,55140,54920,53860,53490,54690,54880,58050,60040,62700,64600,64800,63890,63910,62360,61790,61970,62590,64510,65520,64450,62760,60270,58700,56890,55880,54010,52300,50740,49820,48400,47800,47330,46730,46850,45480,38910,35740,33580,31300,33270,31850,28170,25980,24190,22390,20510,19500,18210,17360,16580,15990,14280,12890,11420,10300,8770,7590,6160,5010,4160,3300,2270,309120,305130,296890,312570,323200,289150,278180,274970,316040,312620,317500,277780,244090,213710,158160,112560,82420,50970,911100,971500,1096200,1223700,1478100,2106700,2702000,1468000,2946100,3589900,3529600,3404900,3277400,20900,887900,643800,272000,159400,77000,26030,5130,37.5,4501100
"2014Q2",30140,31010,31670,32220,33110,33050,32870,31670,30110,29700,29960,29600,29490,31050,31850,31200,31920,31970,32870,33320,33360,33640,33500,33600,32200,30780,29490,28440,27720,27110,27330,27460,26910,26780,26290,25980,25570,26230,26360,27310,28540,29570,30730,31110,30470,30650,30230,29780,29900,30200,31150,31370,31440,30590,29500,29070,27590,27330,26590,25570,24970,24110,23840,23440,23170,23060,22850,22790,19040,17730,16930,14720,16070,15350,13970,12190,11440,10540,9600,9020,8340,7640,7360,7000,5990,5440,4730,4060,3300,2760,2110,1710,1290,970,730,158140,157400,151950,161280,166300,143540,134770,131450,150420,150750,154040,136130,119520,105470,77050,52800,36330,20290,467500,498700,562600,628800,737300,1038500,1328700,710900,1448200,1748200,1717000,1653100,1586900,6810,419500,300000,117500,64700,28300,8060,1250,36.3,2215700,28390,29510,30150,30730,31460,30700,31180,30150,28910,28290,28540,28040,28500,29630,30030,29310,30230,30680,30640,31180,31230,31840,31610,32380,31650,30410,30290,29200,28990,29250,29160,29310,29000,28580,28590,28690,27970,28390,28530,30010,31360,32480,33770,34380,33230,33280,32750,32370,31760,32010,33120,33770,33490,32740,31200,30670,29280,28700,27920,27060,26470,25470,24920,24270,24370,23620,23910,23730,20010,18880,17690,15700,17320,16700,15230,13800,12930,12120,11180,10380,10000,9660,9070,9020,8350,7510,6850,6210,5470,5010,4070,3370,2890,2270,1740,150240,149230,144750,152050,158700,148150,144640,143590,165230,162180,164320,143630,125500,110140,82640,60420,46110,31060,444200,473500,534400,596300,747100,1074500,1382500,760900,1508000,1856600,1827200,1766300,1704500,14340,474100,348600,155800,95400,49300,18200,3860,38.6,2300800,58530,60520,61820,62950,64560,63750,64050,61820,59020,57990,58510,57640,57980,60680,61890,60510,62150,62650,63510,64500,64590,65480,65110,65970,63860,61190,59780,57650,56710,56360,56490,56780,55920,55350,54880,54670,53540,54620,54890,57320,59900,62060,64510,65480,63700,63930,62980,62150,61660,62210,64270,65140,64930,63330,60700,59740,56870,56020,54500,52630,51440,49580,48760,47710,47540,46680,46760,46520,39040,36610,34620,30420,33390,32050,29210,25990,24370,22660,20790,19410,18340,17300,16430,16030,14340,12950,11580,10280,8770,7770,6180,5080,4180,3250,2470,308380,306630,296700,313330,325010,291690,279420,275040,315650,312940,318360,279760,245020,215610,159690,113210,82430,51340,911700,972200,1097000,1225000,1484500,2113100,2711200,1471700,2956200,3604800,3544300,3419400,3291400,21150,893600,648500,273200,160000,77600,26260,5110,37.5,4516500
"2014Q3",30100,30680,31650,32220,33080,33050,32930,32270,30380,29740,30100,29680,29530,30600,32030,31220,31960,32130,32860,33900,33560,33970,34280,34040,33160,31510,30360,29210,27930,27890,27470,27660,27350,27070,26700,26390,25790,26090,26550,27230,28460,29100,30700,31380,30540,30820,30460,29920,29910,30110,30980,31520,31460,30810,29870,29090,27950,27420,26950,25680,25270,24140,24040,23560,23080,23180,22780,22930,19740,18130,16850,15050,15830,15420,14340,12490,11560,10520,9810,9000,8490,7560,7260,7010,6110,5440,4720,4070,3380,2730,2140,1710,1270,1000,740,157720,158370,151950,162060,169010,146890,136240,132050,150180,151210,154630,137070,120090,106750,77510,53390,36430,20340,468100,499300,563400,630100,746300,1047600,1339400,713200,1459400,1762000,1730700,1666700,1599900,6870,422600,302500,118300,64900,28400,8100,1230,36.2,2230000,28200,29130,30180,30520,31500,30890,31290,30630,29110,28440,28530,28170,28280,29460,30010,29610,30220,30630,30710,31310,31250,31880,31840,32590,32230,30860,30840,29810,29470,29390,29420,29550,29210,28920,28780,28690,28150,28440,28430,29880,30920,32300,33460,34470,33570,33450,32890,32430,31810,31960,32740,33910,33450,33110,31590,30750,29540,28900,28220,27370,26500,25710,25050,24410,24410,23680,23750,23950,20650,19350,17700,15980,16940,16780,15640,14040,13160,12260,11400,10270,9990,9730,9010,8940,8370,7580,6760,6260,5510,4840,4200,3330,2920,2270,1850,149520,150360,144460,152480,159790,150370,145890,143590,164720,162550,164810,144770,126090,111390,83040,61130,46040,30940,444300,473900,534800,596800,752100,1079400,1388900,762900,1515000,1865900,1836300,1775500,1713500,14560,477000,350900,156500,95400,49300,18370,3810,38.6,2310300,58290,59800,61830,62740,64580,63940,64220,62900,59490,58180,58640,57850,57820,60070,62040,60830,62180,62760,63570,65200,64810,65850,66110,66630,65390,62360,61200,59020,57400,57280,56880,57220,56560,55990,55480,55080,53940,54530,54970,57110,59380,61400,64160,65850,64110,64270,63350,62350,61720,62070,63720,65430,64910,63930,61450,59830,57490,56310,55160,53040,51780,49840,49090,47980,47500,46860,46530,46880,40390,37480,34550,31030,32780,32210,29980,26540,24730,22780,21200,19270,18480,17290,16270,15960,14480,13020,11480,10320,8890,7560,6340,5040,4190,3270,2590,307240,308730,296410,314540,328800,297260,282130,275640,314900,313760,319440,281840,246180,218140,160550,114520,82480,51270,912400,973200,1098200,1226900,1498400,2127000,2728300,1476100,2974500,3627900,3567100,3442100,3313400,21430,899600,653400,274700,160200,77700,26460,5030,37.5,4540300
"2014Q4",30290,30240,32000,31970,33040,33100,33160,32690,30630,30010,30010,29880,29460,30290,31990,31410,31530,32090,32970,33850,33740,34210,34420,34470,34010,32210,30990,29820,28780,28200,27840,27980,27990,27240,27030,26700,26040,25960,26770,27080,28320,29030,30600,31300,30900,30850,30750,30030,30060,30180,30770,31580,31660,30960,30300,28990,28470,27380,27400,25860,25420,24290,24140,23710,23210,23160,22860,22760,21010,18350,16960,15450,15370,15460,14600,12880,11670,10730,9940,8980,8600,7610,7270,6860,6300,5430,4730,4100,3410,2790,2200,1710,1270,980,760,157550,159580,151620,161850,170850,149990,138080,132550,150150,151880,155280,138090,120760,108130,77840,54200,36650,20470,468800,500200,563800,630600,753300,1055300,1348700,716200,1469500,1775000,1743500,1679900,1613100,6920,426200,305500,119500,65300,28700,8190,1260,36.2,2243700,28230,28840,30600,30280,31320,31070,31240,30990,29520,28600,28360,28400,28070,29310,30030,29950,29700,30610,30750,31070,31320,31780,31930,32460,32670,31730,31190,30540,29830,29730,29820,29660,29860,28930,29120,28830,28580,28360,28640,29280,30800,31990,33300,34240,33950,33460,33320,32390,31840,31900,32890,33660,33690,33040,32280,30770,29870,29060,28500,27500,26670,25850,25470,24260,24670,23710,23750,23870,21820,19640,17930,16370,16530,16770,15960,14360,13220,12510,11610,10370,10110,9600,9070,8800,8450,7620,6930,6100,5580,4870,4210,3390,2840,2320,1900,149260,151420,144170,152080,160150,153020,147390,143700,164270,162920,165560,145690,126900,112800,83560,62080,46030,31110,444900,474800,535100,596900,756300,1083500,1394800,765300,1521700,1875800,1845900,1785600,1723700,14660,481000,354100,157800,95700,49700,18550,3880,38.6,2320700,58520,59080,62590,62250,64370,64170,64400,63680,60150,58600,58370,58280,57530,59600,62010,61350,61240,62690,63720,64920,65050,65990,66360,66930,66680,63940,62180,60350,58610,57930,57660,57640,57850,56170,56150,55530,54620,54320,55410,56360,59120,61020,63900,65540,64850,64310,64070,62420,61910,62080,63660,65240,65350,64000,62590,59760,58340,56430,55900,53360,52090,50130,49600,47970,47870,46870,46610,46620,42830,38000,34890,31810,31900,32240,30560,27240,24890,23250,21560,19350,18710,17210,16340,15670,14740,13050,11660,10200,8990,7660,6410,5100,4110,3310,2660,306810,311010,295790,313930,331010,303020,285460,276250,314420,314790,320850,283780,247660,220930,161410,116280,82680,51570,913600,975000,1098900,1227500,1509700,2138900,2743500,1481500,2991200,3650800,3589400,3465500,3336800,21580,907300,659600,277300,161000,78300,26730,5150,37.5,4564400
"2015Q1",30560,30010,31800,31940,32940,33110,33310,32930,31300,29990,30170,29920,29820,29980,31760,32020,31590,32380,32690,34100,34490,34570,34790,35340,34780,33120,31730,30600,29320,28660,28220,28160,28450,27490,27410,27120,26300,26150,26880,26870,28210,29010,30380,31360,31190,30960,31070,30290,29990,30350,30520,31420,31670,31340,30420,29370,28610,27740,27170,26240,25500,24630,24200,23740,23280,23150,22800,22670,21890,18680,17080,16060,14790,15640,14880,13090,11720,10940,9960,9090,8610,7740,7190,6860,6400,5460,4760,4120,3490,2820,2250,1740,1300,1030,750,157240,160640,151650,162790,173980,153440,139720,133310,150160,152660,155380,139130,121340,109190,78450,54780,36790,20650,469500,501500,565500,632300,763200,1066100,1360600,718700,1481900,1790200,1758100,1694200,1627400,7080,429600,308200,120600,65800,29000,8390,1300,36.1,2259700,28320,28650,30300,30360,31150,31490,30850,31430,29910,28790,28440,28740,28160,28940,30160,30350,29610,30880,30670,31340,31580,31590,32270,32570,33420,32180,31480,31570,30060,30050,30170,29780,30020,29340,29230,29090,28730,28450,28810,28970,30690,31820,33160,34030,34240,33550,33430,32500,32150,31890,32420,33340,34090,33230,32410,31030,30210,29290,28550,27700,26920,26020,25600,24610,24340,23930,23620,23710,22950,19730,18180,16940,15930,16960,16280,14420,13610,12510,11610,10620,10070,9560,9160,8630,8470,7720,6930,6160,5600,4930,4310,3420,2870,2360,1850,148780,152470,144430,152850,161430,155330,148550,144050,163960,163520,165490,146780,127490,113950,84290,62770,45890,31330,445700,476000,536500,598500,762200,1089700,1402000,767200,1529400,1886500,1856200,1795700,1733700,14810,484600,357100,158800,96100,50200,18830,4020,38.6,2332200,58880,58660,62100,62300,64080,64600,64160,64360,61210,58780,58600,58660,57980,58920,61910,62370,61200,63260,63360,65440,66070,66160,67060,67910,68200,65310,63210,62170,59380,58700,58400,57940,58470,56820,56640,56210,55030,54590,55690,55840,58900,60840,63550,65390,65440,64510,64500,62790,62150,62240,62940,64760,65760,64570,62830,60400,58820,57030,55720,53940,52410,50660,49800,48350,47620,47080,46420,46380,44840,38410,35260,33010,30720,32600,31160,27510,25320,23450,21570,19710,18680,17300,16340,15490,14870,13180,11690,10280,9080,7750,6560,5160,4170,3390,2610,306020,313110,296080,315640,335410,308770,288270,277360,314120,316180,320860,285910,248840,223140,162740,117560,82680,51990,915200,977600,1102000,1230800,1525400,2155700,2762500,1485900,3011400,3676700,3614300,3489800,3361000,21890,914200,665300,279400,161900,79200,27220,5320,37.4,4591900
